Publisher,DOI,Journal,eISSN,ISSN,URL,Date_published,Corresponding_author_organization,Open_access_type,License_type,Apc_currency,Apc_paid,Apc_date_paid,Comments,Source_file
Taylor & Francis,10.1080/16138171.2018.1475097,European Journal for Sport and Society,,,,2018-05-24,Linnaeus University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13571516.2018.1426411,International Journal of the Economics of Business,,,,2018-02-26,Stockholm School of Economics,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01932691.2018.1472015,Journal of Dispersion Science and Technology,,,,2018-10-08,Chalmers University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14036096.2018.1459826,Housing Theory and Society,,,,2018-05-07,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01431161.2018.1460501,International Journal of Remote Sensing,,,,2018-04-04,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17597269.2018.1461520,Biofuels,,,,2018-05-02,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10630732.2018.1463034,Journal of Urban Technology,,,,2018-05-21,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01446193.2018.1464197,Construction Management and Economics,,,,2018-04-25,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02635143.2018.1463981,Research in Science & Technological Education,,,,2018-04-20,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/19378629.2018.1424860,Engineering Studies,,,,2018-01-15,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00958972.2018.1466287,Journal of Coordination Chemistry,,,,2018-05-10,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00295450.2018.1469348,Nuclear Technology,,,,2018-06-11,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01446193.2018.1472385,Construction Management and Economics,,,,2018-07-05,KTH Royal Institute of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09593985.2018.1474984,Physiotherapy Theory and Practice,,,,2018-05-18,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/0284186X.2018.1473636,Acta Oncologica,,,,2018-05-22,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09638288.2018.1472816,Disability and Rehabilitation,,,,2018-05-22,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17435390.2018.1470694,Nanotoxicology,,,,2018-05-23,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02678373.2018.1461709,Work & Stress,,,,2018-04-10,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13647830.2018.1470334,Combustion Theory and Modelling,,,,2018-06-01,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03585522.2018.1467340,Scandinavian Economic History Review,,,,2018-04-26,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10503307.2018.1453621,Psychotherapy Research,,,,2018-03-22,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17524032.2018.1474783,Environmental Communication,,,,2018-06-08,Swedish University of Agricultural Sciences,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00365513.2018.1474493,Scandinavian Journal of Clinical and Laboratory Investigation,,,,2018-05-28,Uppsala University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09540253.2018.1473557,Gender and Education,,,,2018-05-16,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/15313220.2018.1474414,Journal of Teaching in Travel & Tourism,,,,2018-06-23,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14616696.2018.1473622,European Societies,,,,2018-05-25,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13545701.2018.1474240,Feminist Economics,,,,2018-06-11,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17436753.2018.1472904,Advances in Applied Ceramics,,,,2018-05-23,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02827581.2018.1474248,Scandinavian Journal of Forest Research,,,,2018-05-18,LuleÜ University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17533171.2018.1470814,Safundi,,,,2018-08-02,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14733285.2018.1474173,Children's Geographies,,,,2018-05-10,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00268976.2018.1471227,Molecular Physics,,,,2018-05-17,Uppsala University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14647273.2018.1474279,Human Fertility,,,,2018-05-17,Uppsala University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00131857.2018.1461378,Educational Philosophy and Theory,,,,2018-11-25,Swedish School of Sport and Health Sciences,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14702541.2018.1471156,Scottish Geographical Journal,,,,2018-06-06,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14702541.2018.1471157,Scottish Geographical Journal,,,,2018-05-18,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/0966369X.2018.1471048,"Gender, Place & Culture",,,,2018-05-18,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03057240.2018.1471391,Journal of Moral Education,,,,2018-07-09,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/08956308.2018.1471277,Research-Technology Management,,,,2018-09-12,LuleÜ University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14693062.2018.1470963,Climate Policy,,,,2018-05-10,LuleÜ University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09500693.2018.1470350,International Journal of Science Education,,,,2018-05-09,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14992027.2018.1470337,International Journal of Audiology,,,,2018-05-15,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02687038.2018.1470317,Aphasiology,,,,2018-05-03,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/15423166.2018.1470023,Journal of Peacebuilding & Development,,,,2018-07-03,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13523260.2018.1469709,Contemporary Security Policy,,,,2018-05-08,Swedish Defence University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02827581.2018.1469665,Scandinavian Journal of Forest Research,,,,2018-05-02,Swedish University of Agricultural Sciences,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02699206.2018.1469671,Clinical Linguistics & Phonetics,,,,2018-05-03,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13603116.2018.1469680,International Journal of Inclusive Education,,,,2018-05-02,Malmî University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1755182X.2018.1469679,Journal of Tourism History,,,,2018-05-28,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/11038128.2018.1469666,Scandinavian Journal of Occupational Therapy,,,,2018-05-04,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/11038128.2018.1469667,Scandinavian Journal of Occupational Therapy,,,,2018-05-03,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02670836.2018.1426258,Materials Science and Technology,,,,2018-01-29,University West,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2156857X.2018.1463284,Nordic Social Work Research,,,,2018-04-24,University West,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/08985626.2018.1464259,Entrepreneurship & Regional Development,,,,2018-05-07,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02568543.2018.1465497,Journal of Research in Childhood Education,,,,2018-05-25,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00293652.2018.1468355,Norwegian Archaeological Review,,,,2018-05-18,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2162402X.2018.1468954,OncoImmunology,,,,2018-07-30,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13662716.2018.1468240,Industry and Innovation,,,,2018-05-05,Jînkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14680777.2018.1468797,Feminist Media Studies,,,,2018-05-10,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/21679169.2018.1468814,European Journal of Physiotherapy,,,,2018-05-03,MÑlardalen University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17405904.2018.1468789,Critical Discourse Studies,,,,2018-04-30,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2154896X.2018.1468620,The Polar Journal,,,,2018-08-01,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14790718.2018.1468446,International Journal of Multilingualism,,,,2018-05-28,University of BorÜs,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17477778.2018.1467849,Journal of Simulation,,,,2018-05-15,University of Skîvde,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01932691.2018.1467772,Journal of Dispersion Science and Technology,,,,2018-11-19,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/12460125.2018.1468155,Journal of Decision Systems,,,,2018-05-14,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14680777.2018.1467944,Feminist Media Studies,,,,2018-05-10,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03585522.2018.1467839,Scandinavian Economic History Review,,,,2018-06-04,Uppsala University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/24732850.2018.1466260,Journal of Forensic Psychology Research and Practice,,,,2018-06-14,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/11038128.2018.1467486,Scandinavian Journal of Occupational Therapy,,,,2018-04-25,MÑlardalen University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14623528.2018.1461181,Journal of Genocide Research,,,,2018-05-02,Sîdertîrns University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00313831.2018.1466361,Scandinavian Journal of Educational Research,,,,2018-06-18,Mid Sweden University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03057070.2018.1461490,Journal of Southern African Studies,,,,2018-05-14,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10455752.2018.1464212,Capitalism Nature Socialism,,,,2018-04-30,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/11035897.2018.1466833,GFF,,,,2018-05-16,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00210862.2018.1467266,Iranian Studies,,,,2018-06-26,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09638288.2018.1467503,Disability and Rehabilitation,,,,2018-05-09,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14747731.2018.1453189,Globalizations,,,,2018-03-28,Sîdertîrns University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09687599.2018.1466691,Disability & Society,,,,2018-05-03,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/07420528.2018.1466799,Chronobiology International,,,,2018-06-12,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00131857.2018.1462522,Educational Philosophy and Theory,,,,2018-11-25,Sîdertîrns University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00111619.2018.1459457,Critique: Studies in Contemporary Fiction,,,,2018-05-10,Sîdertîrns University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00036846.2018.1441511,Applied Economics,,,,2018-02-24,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10400435.2018.1467514,Assistive Technology,,,,2018-06-26,ôrebro University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00288306.2018.1467471,New Zealand Journal of Geology and Geophysics,,,,2018-05-11,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09669582.2018.1466894,Journal of Sustainable Tourism,,,,2018-06-04,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/20426445.2018.1467602,International Wood Products Journal,,,,2018-05-02,Linnaeus University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/08276331.2018.1466849,Journal of Small Business & Entrepreneurship,,,,2018-05-11,University of Skîvde,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03468755.2018.1466986,Scandinavian Journal of History,,,,2018-04-30,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13183222.2018.1467177,Javnost - The Public,,,,2018-05-17,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03468755.2018.1466761,Scandinavian Journal of History,,,,2018-05-08,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00344893.2018.1467337,Representation,,,,2018-05-04,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/01434632.2018.1467426,Journal of Multilingual and Multicultural Development,,,,2018-04-26,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/08164649.2017.1466649,Australian Feminist Studies,,,,2018-05-10,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00313831.2018.1466360,Scandinavian Journal of Educational Research,,,,2018-05-22,MÑlardalen University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14747731.2018.1454678,Globalizations,,,,2018-04-09,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/14747731.2018.1454677,Globalizations,,,,2018-04-16,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10253890.2018.1461833,Stress,,,,2018-04-25,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/03009742.2018.1466363,Scandinavian Journal of Rheumatology,,,,2018-09-27,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00313831.2018.1466356,Scandinavian Journal of Educational Research,,,,2018-05-22,Linnaeus University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17518423.2018.1424266,Developmental Neurorehabilitation,,,,2018-01-09,Jînkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17547075.2018.1466567,Design and Culture,,,,2018-07-24,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02614367.2018.1462397,Leisure Studies,,,,2018-04-20,Swedish School of Sport and Health Sciences,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09687599.2018.1423955,Disability & Society,,,,2018-01-15,Jînkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/23737484.2018.1424589,"Communications in Statistics: Case Studies, Data Analysis and Applications",,,,2018-01-29,Jînkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09637486.2018.1466272,International Journal of Food Sciences and Nutrition,,,,2018-04-26,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1369118X.2018.1424922,"Information, Communication & Society",,,,2018-01-19,Mid Sweden University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/15504263.2018.1466086,Journal of Dual Diagnosis,,,,2018-05-29,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00076791.2018.1426747,Business History,,,,2018-01-29,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2156857X.2018.1426623,Nordic Social Work Research,,,,2018-01-18,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09620214.2018.1425895,International Studies in Sociology of Education,,,,2018-02-17,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09574042.2018.1425539,Women: A Cultural Review,,,,2018-03-29,UmeÜ University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00220671.2018.1431872,The Journal of Educational Research,,,,2018-02-20,University of BorÜs,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/0020174X.2018.1424528,Inquiry,,,,2018-05-23,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/0020174X.2018.1424524,Inquiry,,,,2018-04-02,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/09638288.2018.1464602,Disability and Rehabilitation,,,,2018-04-24,Malmî University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00207659.2018.1446118,International Journal of Sociology,,,,2018-04-27,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1057610X.2018.1463615,Studies in Conflict & Terrorism,,,,2018-05-09,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17435390.2018.1464229,Nanotoxicology,,,,2018-05-06,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/02665433.2018.1425635,Planning Perspectives,,,,2018-01-25,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/08039488.2018.1465589,Nordic Journal of Psychiatry,,,,2018-04-28,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1350293X.2018.1463907,European Early Childhood Education Research Journal,,,,2018-04-18,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2162402X.2018.1466017,OncoImmunology,,,,2018-07-26,Karolinska Institutet,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/21699763.2018.1465446,Journal of International and Comparative Social Policy,,,,2018-04-23,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17528631.2018.1423943,African and Black Diaspora: An International Journal,,,,2018-01-10,Stockholm University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17535069.2018.1465582,Urban Research & Practice,,,,2018-04-22,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/10833196.2018.1466095,Physical Therapy Reviews,,,,2018-06-19,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1068316X.2018.1424845,Psychology Crime & Law,,,,2018-01-25,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/21670811.2018.1423625,Digital Journalism,,,,2018-01-12,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/21681805.2018.1426039,Scandinavian Journal of Urology,,,,2018-02-01,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/23743603.2018.1465804,Comprehensive Results in Social Psychology,,,,2018-05-08,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00016357.2018.1465995,Acta Odontologica Scandinavica,,,,2018-04-30,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/13200968.2018.1465331,Australian Feminist Law Journal,,,,2018-08-02,University of Gothenburg,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/15389588.2018.1426917,Traffic Injury Prevention,,,,2018-03-27,Chalmers University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/17445302.2018.1425519,Ships and Offshore Structures,,,,2018-01-22,Chalmers University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00423114.2018.1426867,Vehicle System Dynamics,,,,2018-01-29,Chalmers University of Technology,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/15348458.2018.1465344,Journal of Language Identity & Education,,,,2018-07-06,Linkîping University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/00365521.2018.1465118,Scandinavian Journal of Gastroenterology,,,,2018-04-24,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/2162402X.2018.1465165,OncoImmunology,,,,2018-06-11,Lund University,Hybrid,CC BY,,,,,TF2019JUN
Taylor & Francis,10.1080/1059924X.2018.1458670,Journal of Agromedicine,,,,2018-07-26,Swedish University of Agricultural Sciences,Hybrid,CC BY,,,,,TF2019JUN
